order_id,order_date,day_of_week,product_category,occasion_tag,quantity_sold,revenue,order_channel,delivery_flag
ORD-04993,2024-09-21,Saturday,sunflowers,anniversary,4,47.01,online,True
ORD-04994,2024-09-21,Saturday,peonies,hospital,3,68.34,in-store,False
ORD-04995,2024-09-22,Sunday,sunflowers,sympathy,2,22.5,online,True
ORD-04996,2024-09-22,Sunday,hydrangeas,walk-in,4,114.24,in-store,True
ORD-04997,2024-09-22,Sunday,orchids,sympathy,5,229.88,online,True
ORD-04998,2024-09-22,Sunday,tulips,wedding,6,92.38,in-store,False
ORD-04999,2024-09-22,Sunday,orchids,corporate,10,405.32,online,True
ORD-05000,2024-09-22,Sunday,orchids,hospital,3,105.16,in-store,True
ORD-05001,2024-09-22,Sunday,lilies,sympathy,4,76.93,online,True
ORD-05002,2024-09-23,Monday,sunflowers,graduation,3,45.66,online,False
ORD-05003,2024-09-23,Monday,hydrangeas,walk-in,4,112.77,in-store,False
ORD-05004,2024-09-23,Monday,roses,birthday,3,33.23,in-store,False
ORD-05005,2024-09-23,Monday,hydrangeas,walk-in,1,29.97,in-store,False
ORD-05006,2024-09-23,Monday,hydrangeas,wedding,8,197.7,in-store,True
ORD-05007,2024-09-23,Monday,tulips,Valentine's Day,18,309.87,in-store,False
ORD-05008,2024-09-24,Tuesday,orchids,sympathy,4,118.42,online,True
ORD-05009,2024-09-24,Tuesday,lilies,sympathy,3,67.18,in-store,False
ORD-05010,2024-09-24,Tuesday,tulips,walk-in,4,65.08,in-store,False
ORD-05011,2024-09-24,Tuesday,peonies,sympathy,3,60.47,online,True
ORD-05012,2024-09-24,Tuesday,gardenias,birthday,2,30.69,in-store,False
ORD-05013,2024-09-24,Tuesday,roses,walk-in,3,47.47,in-store,False
ORD-05014,2024-09-25,Wednesday,hydrangeas,walk-in,5,114.27,in-store,False
ORD-05015,2024-09-25,Wednesday,peonies,anniversary,4,95.98,online,True
ORD-05016,2024-09-25,Wednesday,orchids,corporate,20,668.16,online,False
ORD-05017,2024-09-25,Wednesday,tulips,walk-in,5,80.02,online,True
ORD-05018,2024-09-25,Wednesday,hydrangeas,birthday,1,29.7,in-store,False
ORD-05019,2024-09-25,Wednesday,tulips,wedding,6,101.13,in-store,True
ORD-05020,2024-09-25,Wednesday,hydrangeas,walk-in,3,70.18,in-store,False
ORD-05021,2024-09-26,Thursday,sunflowers,hospital,2,22.24,in-store,True
ORD-05022,2024-09-26,Thursday,hydrangeas,walk-in,4,102.28,in-store,False
ORD-05023,2024-09-26,Thursday,gardenias,corporate,5,75.45,online,True
ORD-05024,2024-09-26,Thursday,lilies,birthday,3,64.41,online,True
ORD-05025,2024-09-26,Thursday,tulips,walk-in,5,83.4,online,True
ORD-05026,2024-09-26,Thursday,roses,sympathy,4,54.46,in-store,True
ORD-05027,2024-09-26,Thursday,gardenias,wedding,12,221.47,online,True
ORD-05028,2024-09-26,Thursday,tulips,walk-in,6,71.99,in-store,False
ORD-05029,2024-09-26,Thursday,ferns,birthday,4,53.72,in-store,False
ORD-05030,2024-09-27,Friday,tulips,hospital,4,50.22,online,True
ORD-05031,2024-09-27,Friday,sunflowers,walk-in,4,46.57,in-store,False
ORD-05032,2024-09-27,Friday,roses,wedding,12,133.32,in-store,False
ORD-05033,2024-09-27,Friday,gardenias,walk-in,5,84.92,in-store,False
ORD-05034,2024-09-27,Friday,tulips,birthday,1,12.73,online,False
ORD-05035,2024-09-27,Friday,sunflowers,walk-in,4,46.48,in-store,False
ORD-05036,2024-09-27,Friday,lilies,graduation,3,61.43,in-store,False
ORD-05037,2024-09-27,Friday,ferns,walk-in,4,44.14,in-store,False
ORD-05038,2024-09-27,Friday,gardenias,graduation,5,87.34,in-store,False
ORD-05039,2024-09-27,Friday,lilies,sympathy,4,92.43,in-store,False
ORD-05040,2024-09-28,Saturday,tulips,walk-in,2,25.44,in-store,False
ORD-05041,2024-09-28,Saturday,lilies,sympathy,3,53.08,online,True
ORD-05042,2024-09-28,Saturday,gardenias,corporate,10,151.05,online,True
ORD-05043,2024-09-28,Saturday,hydrangeas,wedding,6,123.4,online,True
ORD-05044,2024-09-28,Saturday,lilies,sympathy,2,30.65,online,False
ORD-05045,2024-09-28,Saturday,hydrangeas,walk-in,2,53.74,in-store,False
ORD-05046,2024-09-28,Saturday,roses,graduation,4,48.66,in-store,False
ORD-05047,2024-09-29,Sunday,tulips,birthday,1,12.54,online,True
ORD-05048,2024-09-29,Sunday,sunflowers,anniversary,2,22.03,in-store,True
ORD-05049,2024-09-29,Sunday,lilies,sympathy,4,80.75,online,True
ORD-05050,2024-09-29,Sunday,lilies,sympathy,3,65.34,in-store,True
ORD-05051,2024-09-29,Sunday,sunflowers,birthday,3,46.35,online,True
ORD-05052,2024-09-29,Sunday,tulips,sympathy,6,83.64,in-store,False
ORD-05053,2024-09-29,Sunday,roses,sympathy,2,30.34,in-store,False
ORD-05054,2024-09-29,Sunday,hydrangeas,birthday,4,123.53,online,True
ORD-05055,2024-09-29,Sunday,lilies,walk-in,6,104.65,in-store,False
ORD-05056,2024-09-29,Sunday,peonies,birthday,3,60.27,online,False
ORD-05057,2024-09-30,Monday,hydrangeas,anniversary,5,109.01,online,True
ORD-05058,2024-09-30,Monday,hydrangeas,corporate,8,220.27,in-store,False
ORD-05059,2024-09-30,Monday,hydrangeas,birthday,4,114.35,in-store,False
ORD-05060,2024-09-30,Monday,roses,sympathy,5,76.71,in-store,False
ORD-05061,2024-09-30,Monday,lilies,sympathy,6,134.85,in-store,False
ORD-05062,2024-09-30,Monday,ferns,walk-in,3,42.49,online,True
ORD-05063,2024-09-30,Monday,hydrangeas,hospital,2,62.84,in-store,False
ORD-05064,2024-09-30,Monday,hydrangeas,walk-in,3,81.47,in-store,False
ORD-05065,2024-10-01,Tuesday,hydrangeas,corporate,10,310.85,online,False
ORD-05066,2024-10-01,Tuesday,roses,sympathy,3,32.67,in-store,True
ORD-05067,2024-10-01,Tuesday,peonies,walk-in,3,90.91,in-store,False
ORD-05068,2024-10-01,Tuesday,roses,walk-in,3,35.96,in-store,False
ORD-05069,2024-10-01,Tuesday,sunflowers,walk-in,5,54.9,in-store,False
ORD-05070,2024-10-01,Tuesday,roses,sympathy,4,50.41,online,True
ORD-05071,2024-10-02,Wednesday,lilies,birthday,2,42.17,online,True
ORD-05072,2024-10-02,Wednesday,roses,anniversary,4,43.93,in-store,False
ORD-05073,2024-10-02,Wednesday,peonies,walk-in,3,66.04,in-store,True
ORD-05074,2024-10-02,Wednesday,gardenias,hospital,2,42.09,in-store,False
ORD-05075,2024-10-02,Wednesday,sunflowers,walk-in,2,28.65,in-store,False
ORD-05076,2024-10-02,Wednesday,roses,anniversary,4,50.1,in-store,False
ORD-05077,2024-10-02,Wednesday,lilies,birthday,3,54.29,in-store,False
ORD-05078,2024-10-02,Wednesday,hydrangeas,hospital,3,68.82,online,True
ORD-05079,2024-10-02,Wednesday,orchids,sympathy,2,87.28,online,False
ORD-05080,2024-10-03,Thursday,roses,birthday,3,44.49,online,True
ORD-05081,2024-10-03,Thursday,hydrangeas,wedding,12,379.06,in-store,False
ORD-05082,2024-10-03,Thursday,orchids,walk-in,6,308.9,in-store,False
ORD-05083,2024-10-03,Thursday,roses,hospital,4,57.37,online,True
ORD-05084,2024-10-03,Thursday,tulips,walk-in,4,49.34,in-store,False
ORD-05085,2024-10-03,Thursday,roses,corporate,20,213.61,in-store,True
ORD-05086,2024-10-04,Friday,ferns,walk-in,3,32.3,in-store,False
ORD-05087,2024-10-04,Friday,peonies,Mother's Day,24,653.18,online,True
ORD-05088,2024-10-04,Friday,tulips,walk-in,4,54.8,in-store,False
ORD-05089,2024-10-04,Friday,hydrangeas,Mother's Day,12,304.74,in-store,False
ORD-05090,2024-10-04,Friday,hydrangeas,corporate,12,296.15,in-store,False
ORD-05091,2024-10-04,Friday,roses,birthday,3,31.49,online,False
ORD-05092,2024-10-04,Friday,roses,sympathy,3,40.49,in-store,False
ORD-05093,2024-10-04,Friday,tulips,anniversary,3,48.49,online,True
ORD-05094,2024-10-04,Friday,roses,birthday,4,44.35,online,True
ORD-05095,2024-10-05,Saturday,tulips,anniversary,1,14.09,online,True
ORD-05096,2024-10-05,Saturday,roses,walk-in,5,74.58,in-store,False
ORD-05097,2024-10-05,Saturday,ferns,birthday,2,15.21,online,True
ORD-05098,2024-10-05,Saturday,lilies,corporate,10,195.42,online,True
ORD-05099,2024-10-05,Saturday,ferns,walk-in,4,57.17,in-store,False
ORD-05100,2024-10-05,Saturday,peonies,wedding,20,354.16,online,True
ORD-05101,2024-10-06,Sunday,gardenias,birthday,5,108.58,online,True
ORD-05102,2024-10-06,Sunday,tulips,walk-in,3,37.75,in-store,False
ORD-05103,2024-10-06,Sunday,tulips,corporate,3,49.67,in-store,True
ORD-05104,2024-10-06,Sunday,peonies,birthday,5,96.65,in-store,False
ORD-05105,2024-10-06,Sunday,gardenias,sympathy,6,108.77,in-store,False
ORD-05106,2024-10-06,Sunday,hydrangeas,sympathy,5,120.66,in-store,False
ORD-05107,2024-10-07,Monday,tulips,birthday,3,47.04,online,True
ORD-05108,2024-10-07,Monday,roses,corporate,15,180.68,online,True
ORD-05109,2024-10-07,Monday,ferns,walk-in,3,29.66,in-store,False
ORD-05110,2024-10-07,Monday,lilies,sympathy,1,23.58,in-store,True
ORD-05111,2024-10-07,Monday,sunflowers,walk-in,3,38.72,in-store,False
ORD-05112,2024-10-08,Tuesday,orchids,wedding,6,256.83,in-store,False
ORD-05113,2024-10-08,Tuesday,peonies,anniversary,4,101.27,in-store,False
ORD-05114,2024-10-08,Tuesday,orchids,corporate,12,381.81,online,True
ORD-05115,2024-10-08,Tuesday,peonies,sympathy,4,86.23,online,True
ORD-05116,2024-10-08,Tuesday,gardenias,hospital,4,73.43,in-store,False
ORD-05117,2024-10-08,Tuesday,sunflowers,walk-in,4,36.29,online,True
ORD-05118,2024-10-08,Tuesday,hydrangeas,sympathy,5,130.41,online,True
ORD-05119,2024-10-08,Tuesday,roses,walk-in,2,25.83,online,True
ORD-05120,2024-10-08,Tuesday,orchids,hospital,5,201.59,online,True
ORD-05121,2024-10-08,Tuesday,lilies,corporate,10,228.91,online,True
ORD-05122,2024-10-08,Tuesday,hydrangeas,walk-in,1,25.67,in-store,True
ORD-05123,2024-10-09,Wednesday,lilies,walk-in,2,45.32,in-store,False
ORD-05124,2024-10-09,Wednesday,hydrangeas,birthday,3,73.08,online,True
ORD-05125,2024-10-09,Wednesday,tulips,anniversary,2,31.3,online,False
ORD-05126,2024-10-09,Wednesday,hydrangeas,hospital,6,178.91,online,True
ORD-05127,2024-10-09,Wednesday,roses,anniversary,2,22.38,online,True
ORD-05128,2024-10-09,Wednesday,roses,graduation,4,64.08,in-store,False
ORD-05129,2024-10-09,Wednesday,peonies,anniversary,1,19.98,online,False
ORD-05130,2024-10-10,Thursday,ferns,walk-in,4,50.9,in-store,False
ORD-05131,2024-10-10,Thursday,tulips,walk-in,5,82.23,in-store,False
ORD-05132,2024-10-10,Thursday,roses,walk-in,2,23.85,in-store,False
ORD-05133,2024-10-10,Thursday,orchids,Valentine's Day,12,358.56,in-store,False
ORD-05134,2024-10-10,Thursday,tulips,anniversary,5,83.23,in-store,False
ORD-05135,2024-10-10,Thursday,lilies,sympathy,3,61.01,in-store,False
ORD-05136,2024-10-11,Friday,roses,sympathy,4,66.43,online,True
ORD-05137,2024-10-11,Friday,hydrangeas,sympathy,6,130.35,in-store,False
ORD-05138,2024-10-12,Saturday,roses,birthday,3,45.68,in-store,False
ORD-05139,2024-10-12,Saturday,orchids,corporate,8,294.77,online,True
ORD-05140,2024-10-12,Saturday,peonies,walk-in,4,101.14,in-store,False
ORD-05141,2024-10-12,Saturday,tulips,Mother's Day,18,272.02,online,True
ORD-05142,2024-10-12,Saturday,gardenias,anniversary,5,75.8,in-store,False
ORD-05143,2024-10-12,Saturday,roses,walk-in,2,27.49,in-store,False
ORD-05144,2024-10-12,Saturday,lilies,sympathy,2,35.67,in-store,False
ORD-05145,2024-10-13,Sunday,lilies,corporate,10,153.3,in-store,False
ORD-05146,2024-10-13,Sunday,peonies,walk-in,5,139.28,online,True
ORD-05147,2024-10-13,Sunday,tulips,anniversary,3,49.12,online,True
ORD-05148,2024-10-13,Sunday,ferns,walk-in,1,13.53,in-store,False
ORD-05149,2024-10-13,Sunday,peonies,walk-in,4,92.89,in-store,False
ORD-05150,2024-10-13,Sunday,ferns,corporate,12,140.76,in-store,False
ORD-05151,2024-10-13,Sunday,tulips,walk-in,4,65.37,in-store,False
ORD-05152,2024-10-13,Sunday,peonies,hospital,5,107.21,in-store,False
ORD-05153,2024-10-13,Sunday,roses,walk-in,5,63.7,in-store,False
ORD-05154,2024-10-14,Monday,hydrangeas,walk-in,6,142.08,in-store,False
ORD-05155,2024-10-14,Monday,sunflowers,birthday,3,48.33,in-store,False
ORD-05156,2024-10-14,Monday,sunflowers,hospital,2,24.88,online,True
ORD-05157,2024-10-14,Monday,roses,sympathy,3,40.25,in-store,False
ORD-05158,2024-10-14,Monday,sunflowers,sympathy,5,65.91,in-store,True
ORD-05159,2024-10-14,Monday,orchids,corporate,20,713.33,in-store,False
ORD-05160,2024-10-14,Monday,hydrangeas,corporate,20,573.3,in-store,False
ORD-05161,2024-10-14,Monday,peonies,hospital,5,114.33,online,True
ORD-05162,2024-10-14,Monday,hydrangeas,walk-in,4,108.0,in-store,False
ORD-05163,2024-10-15,Tuesday,orchids,sympathy,1,42.79,in-store,False
ORD-05164,2024-10-15,Tuesday,peonies,corporate,5,120.0,online,True
ORD-05165,2024-10-15,Tuesday,orchids,walk-in,3,133.61,in-store,False
ORD-05166,2024-10-15,Tuesday,gardenias,graduation,5,98.51,online,True
ORD-05167,2024-10-15,Tuesday,ferns,corporate,12,98.66,in-store,True
ORD-05168,2024-10-15,Tuesday,sunflowers,walk-in,2,30.8,in-store,False
ORD-05169,2024-10-15,Tuesday,tulips,walk-in,3,40.04,in-store,False
ORD-05170,2024-10-15,Tuesday,orchids,walk-in,3,135.23,online,True
ORD-05171,2024-10-15,Tuesday,lilies,sympathy,2,47.18,in-store,True
ORD-05172,2024-10-15,Tuesday,roses,walk-in,5,73.81,online,True
ORD-05173,2024-10-16,Wednesday,roses,graduation,4,41.33,in-store,False
ORD-05174,2024-10-16,Wednesday,roses,graduation,3,37.76,in-store,True
ORD-05175,2024-10-16,Wednesday,ferns,walk-in,2,28.19,online,True
ORD-05176,2024-10-16,Wednesday,lilies,corporate,8,153.02,in-store,True
ORD-05177,2024-10-16,Wednesday,sunflowers,hospital,3,35.17,online,True
ORD-05178,2024-10-16,Wednesday,hydrangeas,corporate,10,244.24,online,True
ORD-05179,2024-10-16,Wednesday,orchids,corporate,10,482.55,in-store,False
ORD-05180,2024-10-17,Thursday,roses,sympathy,2,26.66,online,True
ORD-05181,2024-10-17,Thursday,orchids,birthday,3,148.56,online,True
ORD-05182,2024-10-17,Thursday,roses,hospital,5,60.11,online,True
ORD-05183,2024-10-17,Thursday,roses,Mother's Day,6,85.27,online,False
ORD-05184,2024-10-17,Thursday,roses,birthday,3,41.37,online,True
ORD-05185,2024-10-17,Thursday,roses,walk-in,6,91.66,in-store,True
ORD-05186,2024-10-17,Thursday,lilies,corporate,6,115.45,in-store,False
ORD-05187,2024-10-17,Thursday,sunflowers,corporate,6,70.09,in-store,False
ORD-05188,2024-10-17,Thursday,tulips,walk-in,6,76.95,in-store,False
ORD-05189,2024-10-17,Thursday,tulips,birthday,2,28.64,in-store,False
ORD-05190,2024-10-18,Friday,ferns,corporate,8,112.77,online,True
ORD-05191,2024-10-18,Friday,roses,walk-in,6,80.66,in-store,False
ORD-05192,2024-10-18,Friday,peonies,walk-in,5,146.82,in-store,True
ORD-05193,2024-10-18,Friday,ferns,walk-in,2,19.44,in-store,False
ORD-05194,2024-10-18,Friday,ferns,walk-in,4,58.19,in-store,False
ORD-05195,2024-10-18,Friday,roses,birthday,6,96.8,online,True
ORD-05196,2024-10-18,Friday,roses,sympathy,3,30.24,in-store,False
ORD-05197,2024-10-18,Friday,peonies,hospital,6,162.14,in-store,False
ORD-05198,2024-10-18,Friday,peonies,wedding,12,253.29,online,True
ORD-05199,2024-10-18,Friday,hydrangeas,walk-in,5,142.54,in-store,False
ORD-05200,2024-10-18,Friday,gardenias,walk-in,3,43.46,in-store,False
ORD-05201,2024-10-18,Friday,tulips,walk-in,3,50.82,online,True
ORD-05202,2024-10-19,Saturday,lilies,walk-in,3,63.42,in-store,True
ORD-05203,2024-10-19,Saturday,ferns,birthday,3,33.28,in-store,False
ORD-05204,2024-10-19,Saturday,orchids,anniversary,3,108.08,online,True
ORD-05205,2024-10-20,Sunday,orchids,walk-in,5,219.84,in-store,False
ORD-05206,2024-10-20,Sunday,tulips,hospital,2,34.43,in-store,False
ORD-05207,2024-10-20,Sunday,peonies,wedding,15,352.68,in-store,False
ORD-05208,2024-10-20,Sunday,gardenias,corporate,8,143.27,online,True
ORD-05209,2024-10-20,Sunday,peonies,walk-in,2,39.57,online,False
ORD-05210,2024-10-20,Sunday,roses,hospital,3,46.64,in-store,False
ORD-05211,2024-10-20,Sunday,peonies,wedding,3,74.98,in-store,False
ORD-05212,2024-10-20,Sunday,roses,walk-in,6,82.93,in-store,False
ORD-05213,2024-10-20,Sunday,hydrangeas,hospital,3,64.43,in-store,False
ORD-05214,2024-10-21,Monday,roses,sympathy,2,25.26,in-store,False
ORD-05215,2024-10-21,Monday,peonies,wedding,12,282.28,online,True
ORD-05216,2024-10-21,Monday,tulips,graduation,5,69.43,online,False
ORD-05217,2024-10-21,Monday,roses,walk-in,6,67.8,in-store,False
ORD-05218,2024-10-22,Tuesday,peonies,anniversary,2,40.77,in-store,False
ORD-05219,2024-10-22,Tuesday,ferns,walk-in,1,11.88,in-store,False
ORD-05220,2024-10-22,Tuesday,hydrangeas,wedding,6,132.61,online,True
ORD-05221,2024-10-22,Tuesday,roses,graduation,1,13.84,in-store,True
ORD-05222,2024-10-22,Tuesday,roses,sympathy,2,30.02,in-store,False
ORD-05223,2024-10-22,Tuesday,peonies,birthday,3,64.79,online,True
ORD-05224,2024-10-22,Tuesday,orchids,birthday,3,89.49,online,True
ORD-05225,2024-10-22,Tuesday,roses,graduation,5,66.56,online,True
ORD-05226,2024-10-22,Tuesday,lilies,sympathy,3,59.26,in-store,False
ORD-05227,2024-10-22,Tuesday,hydrangeas,walk-in,2,51.71,online,True
ORD-05228,2024-10-23,Wednesday,lilies,anniversary,6,141.1,in-store,False
ORD-05229,2024-10-23,Wednesday,orchids,sympathy,5,180.03,online,True
ORD-05230,2024-10-23,Wednesday,ferns,hospital,3,23.23,online,True
ORD-05231,2024-10-23,Wednesday,lilies,birthday,2,37.66,online,True
ORD-05232,2024-10-23,Wednesday,peonies,wedding,5,131.99,online,True
ORD-05233,2024-10-23,Wednesday,lilies,sympathy,5,90.07,in-store,False
ORD-05234,2024-10-23,Wednesday,sunflowers,birthday,5,66.48,in-store,False
ORD-05235,2024-10-23,Wednesday,hydrangeas,sympathy,4,119.13,in-store,False
ORD-05236,2024-10-23,Wednesday,tulips,sympathy,3,48.51,in-store,False
ORD-05237,2024-10-23,Wednesday,hydrangeas,corporate,12,393.15,online,False
ORD-05238,2024-10-23,Wednesday,lilies,walk-in,3,54.78,in-store,False
ORD-05239,2024-10-24,Thursday,tulips,birthday,1,15.21,in-store,False
ORD-05240,2024-10-24,Thursday,sunflowers,wedding,12,180.73,online,False
ORD-05241,2024-10-24,Thursday,roses,corporate,5,67.52,in-store,False
ORD-05242,2024-10-24,Thursday,lilies,graduation,4,63.8,in-store,True
ORD-05243,2024-10-24,Thursday,roses,graduation,2,25.39,in-store,True
ORD-05244,2024-10-24,Thursday,lilies,corporate,12,215.16,online,True
ORD-05245,2024-10-25,Friday,gardenias,sympathy,6,127.87,in-store,False
ORD-05246,2024-10-25,Friday,orchids,sympathy,4,189.71,online,False
ORD-05247,2024-10-25,Friday,roses,corporate,8,120.21,in-store,False
ORD-05248,2024-10-25,Friday,sunflowers,birthday,3,38.32,in-store,False
ORD-05249,2024-10-25,Friday,sunflowers,graduation,3,38.52,in-store,True
ORD-05250,2024-10-25,Friday,lilies,walk-in,3,45.88,in-store,False
ORD-05251,2024-10-25,Friday,peonies,walk-in,1,27.22,online,False
ORD-05252,2024-10-26,Saturday,lilies,walk-in,5,102.24,online,True
ORD-05253,2024-10-26,Saturday,roses,walk-in,3,34.8,online,True
ORD-05254,2024-10-26,Saturday,gardenias,sympathy,3,49.64,online,True
ORD-05255,2024-10-26,Saturday,sunflowers,sympathy,3,46.95,in-store,False
ORD-05256,2024-10-26,Saturday,tulips,walk-in,3,47.21,in-store,False
ORD-05257,2024-10-26,Saturday,hydrangeas,wedding,8,211.71,in-store,False
ORD-05258,2024-10-26,Saturday,hydrangeas,hospital,4,122.38,in-store,False
ORD-05259,2024-10-26,Saturday,roses,birthday,1,12.75,online,True
ORD-05260,2024-10-26,Saturday,lilies,hospital,1,19.59,in-store,False
ORD-05261,2024-10-26,Saturday,peonies,walk-in,2,42.96,in-store,False
ORD-05262,2024-10-26,Saturday,ferns,walk-in,1,9.74,in-store,False
ORD-05263,2024-10-26,Saturday,peonies,wedding,6,119.49,in-store,False
ORD-05264,2024-10-26,Saturday,orchids,corporate,8,291.62,online,True
ORD-05265,2024-10-26,Saturday,orchids,walk-in,3,117.51,in-store,False
ORD-05266,2024-10-26,Saturday,hydrangeas,birthday,6,153.27,online,True
ORD-05267,2024-10-27,Sunday,lilies,anniversary,4,91.48,online,True
ORD-05268,2024-10-27,Sunday,tulips,walk-in,3,52.38,in-store,False
ORD-05269,2024-10-28,Monday,peonies,wedding,10,189.74,online,True
ORD-05270,2024-10-28,Monday,tulips,walk-in,5,80.45,in-store,False
ORD-05271,2024-10-28,Monday,roses,walk-in,5,60.58,in-store,False
ORD-05272,2024-10-28,Monday,ferns,corporate,10,127.14,online,True
ORD-05273,2024-10-28,Monday,sunflowers,hospital,2,24.38,online,True
ORD-05274,2024-10-28,Monday,gardenias,corporate,12,253.48,in-store,False
ORD-05275,2024-10-29,Tuesday,hydrangeas,walk-in,3,84.47,in-store,True
ORD-05276,2024-10-29,Tuesday,tulips,sympathy,2,27.07,online,False
ORD-05277,2024-10-29,Tuesday,ferns,anniversary,6,79.42,online,True
ORD-05278,2024-10-29,Tuesday,roses,corporate,10,142.19,online,True
ORD-05279,2024-10-29,Tuesday,hydrangeas,walk-in,3,93.35,in-store,True
ORD-05280,2024-10-29,Tuesday,tulips,birthday,2,28.82,in-store,False
ORD-05281,2024-10-29,Tuesday,sunflowers,walk-in,5,60.63,in-store,False
ORD-05282,2024-10-29,Tuesday,hydrangeas,walk-in,1,22.89,in-store,False
ORD-05283,2024-10-30,Wednesday,ferns,walk-in,4,33.39,in-store,False
ORD-05284,2024-10-30,Wednesday,hydrangeas,walk-in,3,86.44,in-store,False
ORD-05285,2024-10-30,Wednesday,ferns,birthday,3,39.83,in-store,True
ORD-05286,2024-10-30,Wednesday,ferns,walk-in,4,47.22,in-store,False
ORD-05287,2024-10-30,Wednesday,hydrangeas,hospital,6,152.13,online,True
ORD-05288,2024-10-30,Wednesday,hydrangeas,walk-in,4,96.82,in-store,False
ORD-05289,2024-10-30,Wednesday,roses,birthday,2,24.94,in-store,False
ORD-05290,2024-10-30,Wednesday,roses,walk-in,5,77.03,in-store,False
ORD-05291,2024-10-31,Thursday,orchids,walk-in,3,111.25,in-store,False
ORD-05292,2024-11-01,Friday,roses,birthday,3,33.85,in-store,True
ORD-05293,2024-11-01,Friday,gardenias,walk-in,3,41.9,in-store,False
ORD-05294,2024-11-01,Friday,tulips,anniversary,1,12.45,in-store,True
